Symbol,CompanyName,DpmName
HYS,PIMCO ETF TR 0-5 HIGH YIELD,"Susquehanna Securities, LLC"
HYXU,ISHARES INC INTL HIGH YIELD,"Wolverine Trading, LLC"
HYZD,WISDOMTREE TR HEDGED HI YLD BD,
HYZN,HYZON MOTORS INC COM CL A,Belvedere Trading LLC
HZN,HORIZON GLOBAL CORP COM,
HZNP,HORIZON THERAPEUTICS PUB L SHS,Citadel Securities LLC
HZO,MARINEMAX INC COM,"Susquehanna Securities, LLC"
HZON,HORIZON ACQUISITION CORPORAT SHS CL A,Citadel Securities LLC
IAA,IAA INC COM,"Group One Trading, L.P."
IAC,IAC INTERACTIVECORP NEW COM NEW,"Two Sigma Securities, LLC"
IAG,IAMGOLD CORP COM,"Two Sigma Securities, LLC"
IAGG,ISHARES TR CORE INTL AGGR,
IAI,ISHARES TR US BR DEL SE ETF,Citadel Securities LLC
IAK,ISHARES TR U.S. INSRNCE ETF,
IART,INTEGRA LIFESCIENCES HLDGS CP COM NEW,"Susquehanna Securities, LLC"
IAT,ISHARES TR US REGNL BKS ETF,Citadel Securities LLC
IAU,ISHARES GOLD TR ISHARES NEW,GTS Securities LLC
IBB,ISHARES TR ISHARES BIOTECH,"Two Sigma Securities, LLC"
IBBJ,ETF SER SOLUTIONS DFIANC NQ JR BT,
IBBQ,INVESCO EXCH TRADED FD TR II NASDAQ BIOTECH,
IBCP,INDEPENDENT BK CORP MICH COM NEW,"Wolverine Trading, LLC"
IBIO,IBIO INC COM NEW,"Susquehanna Securities, LLC"
IBKR,INTERACTIVE BROKERS GROUP INC COM CL A,GTS Securities LLC
IBM,INTERNATIONAL BUSINESS MACHS COM,Citadel Securities LLC
IBN,ICICI BANK LIMITED ADR,GTS Securities LLC
IBOC,INTERNATIONAL BANCSHARES CORP COM,
IBP,INSTALLED BLDG PRODS INC COM,"Susquehanna Securities, LLC"
IBRX,IMMUNITYBIO INC COM,Morgan Stanley & Co. LLC
IBTX,INDEPENDENT BANK GROUP INC COM,
IBUY,AMPLIFY ETF TR ONLIN RETL ETF,Belvedere Trading LLC
ICAD,ICAD INC COM NEW,"Wolverine Trading, LLC"
ICE,INTERCONTINENTAL EXCHANGE INC COM,Citadel Securities LLC
ICF,ISHARES TR COHEN STEER REIT,"Susquehanna Securities, LLC"
ICFI,ICF INTL INC COM,
ICHR,ICHOR HOLDINGS SHS,Citadel Securities LLC
ICL,ICL GROUP LTD SHS,
ICLK,ICLICK INTERACTIVE ASIA GROUP SPONSORED ADR,"Susquehanna Securities, LLC"
ICLN,ISHARES TR GL CLEAN ENE ETF,"Susquehanna Securities, LLC"
ICLR,ICON PLC SHS,"Susquehanna Securities, LLC"
ICMB,INVESTCORP CR MGMT BDC INC COM,
ICPT,INTERCEPT PHARMACEUTICALS INC COM,"Susquehanna Securities, LLC"
ICSH,ISHARES TR BLACKROCK ULTRA,"Group One Trading, L.P."
ICUI,ICU MED INC COM,"Wolverine Trading, LLC"
ICVT,ISHARES TR CONV BD ETF,Citadel Securities LLC
IDA,IDACORP INC COM,Citadel Securities LLC
IDCC,INTERDIGITAL INC COM,Citadel Securities LLC
IDEV,ISHARES TR CORE MSCI INTL,
IDEX,IDEANOMICS INC COM,Citadel Securities LLC
IDLV,INVESCO EXCH TRADED FD TR II S&P INTL LOW,
IDN,INTELLICHECK INC COM NEW,Belvedere Trading LLC
IDNA,ISHARES TR GENOMICS IMMUN,Belvedere Trading LLC
IDRA,IDERA PHARMACEUTICALS INC COM PAR,"Group One Trading, L.P."
IDRV,ISHARES TR SELF DRIVNG EV,Belvedere Trading LLC
IDT,IDT CORP CL B NEW,GTS Securities LLC
IDU,ISHARES TR U.S. UTILITS ETF,"Susquehanna Securities, LLC"
IDV,ISHARES TR INTL SEL DIV ETF,"Susquehanna Securities, LLC"
IDXX,IDEXX LABS INC COM,"Wolverine Trading, LLC"
IDYA,IDEAYA BIOSCIENCES INC COM,
IEA,INFRA AND ENERGY ALTRNTIVE INC COM,Belvedere Trading LLC
IEF,ISHARES TR BARCLAYS 7 10 YR,GTS Securities LLC
IEFA,ISHARES TR CORE MSCI EAFE,"Susquehanna Securities, LLC"
IEI,ISHARES TR 3 7 YR TREAS BD,Citadel Securities LLC
IEMG,ISHARES INC CORE MSCI EMKT,"Susquehanna Securities, LLC"
IEO,ISHARES TR US OIL GS EX ETF,Citadel Securities LLC
IEP,ICAHN ENTERPRISES LP DEPOSITARY UNIT,Citadel Securities LLC
IETC,ISHARES U S ETF TR TECHNOLOGY,
IEUR,ISHARES TR CORE MSCI EURO,Belvedere Trading LLC
IEV,ISHARES TR EUROPE ETF,"Susquehanna Securities, LLC"
IEX,IDEX CORP COM,GTS Securities LLC
IEZ,ISHARES TR US OIL EQ&SV ETF,Citadel Securities LLC
IFF,INTERNATIONAL FLAVORS&FRAGRANC COM,Morgan Stanley & Co. LLC
IFGL,ISHARES TR INTL DEV RE ETF,Belvedere Trading LLC
IFN,INDIA FD INC COM,
IFRA,ISHARES TR US INFRASTRUC,Belvedere Trading LLC
IFRX,INFLARX NV COM,
IFV,FIRST TR EXCHANGE-TRADED FD VI DORSEY WRIGHT,
IGAC,IG ACQUISITION CORP COM CL A,"Wolverine Trading, LLC"
IGC,INDIA GLOBALIZATION CAP INC COM NEW,"Group One Trading, L.P."
IGE,ISHARES TR NORTH AMERN NAT,Belvedere Trading LLC
IGF,ISHARES TR GLB INFRASTR ETF,Belvedere Trading LLC
IGHG,PROSHARES TR INVT INT RT HG,
IGIB,ISHARES TR ISHS 5-10YR INVT,"Susquehanna Securities, LLC"
IGIC,INTL GNRL INSURANCE HLDNGS LTD SHS,
IGLB,ISHARES TR 10+ YR INVST GRD,"Susquehanna Securities, LLC"
IGM,ISHARES TR EXPND TEC SC ETF,Belvedere Trading LLC
IGMS,IGM BIOSCIENCES INC COM,Citadel Securities LLC
IGN,ISHARES TR NA TEC MULTM ETF,"Susquehanna Securities, LLC"
IGOV,ISHARES TR INTL TREA BD ETF,"Susquehanna Securities, LLC"
IGRO,ISHARES TR INTL DIV GRWTH,
IGSB,ISHARES TR ISHS 1-5YR INVS,"Wolverine Trading, LLC"
IGT,INTERNATIONAL GAME TECHNOLOGY SHS USD,"Susquehanna Securities, LLC"
IGV,ISHARES TR EXPANDED TECH,"Susquehanna Securities, LLC"
IHAK,ISHARES TR CYBERSECURITY,"Wolverine Trading, LLC"
IHDG,WISDOMTREE TR ITL HDG QTLY DIV,Belvedere Trading LLC
IHE,ISHARES TR U.S. PHARMA ETF,Morgan Stanley & Co. LLC
IHF,ISHARES TR US HLTHCR PR ETF,"Wolverine Trading, LLC"
IHI,ISHARES TR U.S. MED DVC ETF,Belvedere Trading LLC
IHRT,IHEARTMEDIA INC COM CL A,"Wolverine Trading, LLC"
IHY,VANECK ETF TRUST INTERNATIONAL HI,"Susquehanna Securities, LLC"
III,INFORMATION SVCS GROUP INC COM,
IIIN,INSTEEL INDS INC COM,Belvedere Trading LLC
IIIV,I3 VERTICALS INC COM CL A,Citadel Securities LLC
IIN,INTRICON CORP COM,"Susquehanna Securities, LLC"
IIPR,INNOVATIVE INDL PPTYS INC COM,"Susquehanna Securities, LLC"
IIVI,II-VI INC COM,GTS Securities LLC
IJH,ISHARES TR CORE S&P MCP ETF,GTS Securities LLC
IJJ,ISHARES TR S&P MC 400VL ETF,"Susquehanna Securities, LLC"
IJK,ISHARES TR S&P MC 400GR ETF,"Susquehanna Securities, LLC"
IJR,ISHARES TR CORE S&P SCP ETF,GTS Securities LLC
IJS,ISHARES TR SP SMCP600VL ETF,"Susquehanna Securities, LLC"
IJT,ISHARES TR S&P SML 600 GWT,"Susquehanna Securities, LLC"
ILF,ISHARES TR LATN AMER 40 ETF,Citadel Securities LLC
ILMN,ILLUMINA INC COM,"Susquehanna Securities, LLC"
ILPT,INDUSTRIAL LOGISTICS PPTYS TR COM SHS BEN INT,"Susquehanna Securities, LLC"
IMAB,I MAB SPONSORED ADS,
IMAX,IMAX CORP COM,GTS Securities LLC
IMBI,IMEDIA BRANDS INC COM CL A,
IMCC,IM CANNABIS CORP COM NEW,
IMCR,IMMUNOCORE HLDGS PLC ADS,Citadel Securities LLC
IMGN,IMMUNOGEN INC COM,Morgan Stanley & Co. LLC
IMH,IMPAC MTG HLDGS INC COM NEW,Citadel Securities LLC
IMKTA,INGLES MKTS INC CL A,"Susquehanna Securities, LLC"
IMLP,BARCLAYS BANK PLC IPATH S&P MLP,
IMMP,IMMUTEP LTD SPONSORED ADS,Citadel Securities LLC
IMMR,IMMERSION CORP COM,Citadel Securities LLC
IMNM,IMMUNOME INC COM,Belvedere Trading LLC
IMO,IMPERIAL OIL LTD COM NEW,"Susquehanna Securities, LLC"
IMOS,CHIPMOS TECHNOLOGIES INC SPONSORD ADS NEW,
IMRA,IMARA INC COM,Citadel Securities LLC
IMTM,ISHARES TR MSCI INTL MOMENT,
IMTX,IMMATICS N.V SHS,"Susquehanna Securities, LLC"
IMUX,IMMUNIC INC COM,Belvedere Trading LLC
IMV,IMV INC COM,
IMVT,IMMUNOVANT INC COM,"Susquehanna Securities, LLC"
IMXI,INTERNATIONAL MNY EXPRESS INC COM,
INBX,INHIBRX INC COM,Belvedere Trading LLC
INCO,COLUMBIA ETF TR II INDIA CONSMR ETF,
INCY,INCYTE CORP COM,"Susquehanna Securities, LLC"
INDA,ISHARES TR MSCI INDIA ETF,"Wolverine Trading, LLC"
INDB,INDEPENDENT BK CORP MASS COM,
INDI,INDIE SEMICONDUCTOR INC CLASS A COM,"Susquehanna Securities, LLC"
INDL,DIREXION SHS ETF TR DAILY MSCI INDIA,"Susquehanna Securities, LLC"
INDY,ISHARES TR INDIA 50 ETF,
INFI,INFINITY PHARMACEUTICALS INC COM,"Group One Trading, L.P."
INFL,LISTED FD TR HORIZON KINETICS,"Wolverine Trading, LLC"
INFN,INFINERA CORP COM,GTS Securities LLC
INFO,IHS MARKIT LTD SHS,Citadel Securities LLC
INFU,INFUSYSTEM HLDGS INC COM,"Group One Trading, L.P."
INFY,INFOSYS LTD SPONSORED ADR,Citadel Securities LLC
ING,ING GROEP N.V. SPONSORED ADR,"Susquehanna Securities, LLC"
INGN,INOGEN INC COM,"Wolverine Trading, LLC"
INGR,INGREDION INC COM,Citadel Securities LLC
INMB,INMUNE BIO INC COM,Morgan Stanley & Co. LLC
INMD,INMODE LTD SHS,"Susquehanna Securities, LLC"
INN,SUMMIT HOTEL PPTYS INC COM,"Susquehanna Securities, LLC"
INO,INOVIO PHARMACEUTICALS INC COM NEW,"Susquehanna Securities, LLC"
INOD,INNODATA INC COM NEW,"Wolverine Trading, LLC"
INOV,INOVALON HLDGS INC COM CL A,"Susquehanna Securities, LLC"
INSE,INSPIRED ENTMT INC COM,Citadel Securities LLC
INSG,INSEEGO CORP COM,"Group One Trading, L.P."
INSM,INSMED INC COM PAR $.01,"Group One Trading, L.P."
INSP,INSPIRE MED SYS INC COM,"Wolverine Trading, LLC"
INSW,INTERNATIONAL SEAWAYS INC COM,
INT,WORLD FUEL SVCS CORP COM,GTS Securities LLC
INTC,INTEL CORP COM,"Susquehanna Securities, LLC"
INTEQ,INTELSAT S A COM,"Group One Trading, L.P."
INTF,ISHARES TR MSCI INTL MULTFT,Belvedere Trading LLC
INTT,INTEST CORP COM,Belvedere Trading LLC
INTU,INTUIT COM,"Susquehanna Securities, LLC"
INTZ,INTRUSION INC COM NEW,Citadel Securities LLC
INVA,INNOVIVA INC COM,Citadel Securities LLC
INVE,IDENTIV INC COM NEW,"Group One Trading, L.P."
INVH,INVITATION HOMES INC COM,"Susquehanna Securities, LLC"
INVO,INVO BIOSCIENCE INC COM,
INVZ,INNOVIZ TECHNOLOGIES LTD SHS,Belvedere Trading LLC
IO,ION GEOPHYSICAL CORP COM NEW,Citadel Securities LLC
IONQ,IONQ INC COM,Belvedere Trading LLC
IONS,IONIS PHARMACEUTICALS INC COM,"Two Sigma Securities, LLC"
IOO,ISHARES TR GLOBAL 100 ETF,"Susquehanna Securities, LLC"
IOSP,INNOSPEC INC COM,Citadel Securities LLC
IOVA,IOVANCE BIOTHERAPEUTICS INC COM,"Susquehanna Securities, LLC"
IP,INTERNATIONAL PAPER CO COM,"Susquehanna Securities, LLC"
IPA,IMMUNOPRECISE ANTIBODIES LTD COM NEW,Belvedere Trading LLC
IPAR,INTER PARFUMS INC COM,Citadel Securities LLC
IPAY,ETF MANAGERS TR PRIME MOBILE PAY,
IPG,INTERPUBLIC GROUP COS INC COM,"Two Sigma Securities, LLC"
IPGP,IPG PHOTONICS CORP COM,Citadel Securities LLC
IPI,INTREPID POTASH INC COM,"Wolverine Trading, LLC"
IPKW,INVESCO EXCH TRADED FD TR II INTL BUYBACK,
IPO,RENAISSANCE CAP GREENWICH FDS IPO ETF,Belvedere Trading LLC
IPOD,SOCIAL CAPITAL HEDOSOPHA HLDNG SHS CL A,Citadel Securities LLC
IPOF,SOCIAL CAPITAL HEDOSOPHA HLDNG SHS CL A,"Group One Trading, L.P."
IQ,IQIYI INC SPONSORED ADS,"Susquehanna Securities, LLC"
IQDF,FLEXSHARES TR INTL QLTDV IDX,"Wolverine Trading, LLC"
IQDG,WISDOMTREE TR INTL QULTY DIV,
IQLT,ISHARES TR MSCI INTL QUALTY,Belvedere Trading LLC
IQV,IQVIA HLDGS INC COM,"Susquehanna Securities, LLC"
IR,INGERSOLL RAND INC COM,"Wolverine Trading, LLC"
IRBO,ISHARES TR ROBOTICS ARTIF,Belvedere Trading LLC
IRBT,IROBOT CORP COM,"Susquehanna Securities, LLC"
IRDM,IRIDIUM COMMUNICATIONS INC COM,Citadel Securities LLC
IRIX,IRIDEX CORP COM,
IRM,IRON MTN INC NEW COM,"Two Sigma Securities, LLC"
IRNT,IRONNET INC COM,"Susquehanna Securities, LLC"
IRT,INDEPENDENCE RLTY TR INC COM,"Susquehanna Securities, LLC"
IRTC,IRHYTHM TECHNOLOGIES INC COM,Citadel Securities LLC
IRWD,IRONWOOD PHARMACEUTICALS INC COM CL A,"Group One Trading, L.P."
IS,IRONSOURCE LTD CL A ORD SHS,"Susquehanna Securities, LLC"
ISBC,INVESTORS BANCORP INC NEW COM,"Wolverine Trading, LLC"
ISEE,IVERIC BIO INC COM,"Susquehanna Securities, LLC"
ISRA,VANECK ETF TRUST ISRAEL ETF,"Susquehanna Securities, LLC"
ISRG,INTUITIVE SURGICAL INC COM NEW,GTS Securities LLC
ISSC,INNOVATIVE SOLUTIONS & SUPPORT COM,
ISTB,ISHARES TR CORE 1 5 YR USD,Belvedere Trading LLC
ISUN,ISUN INC COM,"Wolverine Trading, LLC"
IT,GARTNER INC COM,"Wolverine Trading, LLC"
ITA,ISHARES TR US AER DEF ETF,"Wolverine Trading, LLC"
ITB,ISHARES TR US HOME CONS ETF,Citadel Securities LLC
ITCI,INTRA-CELLULAR THERAPIES INC COM,"Susquehanna Securities, LLC"
ITEQ,ETF MANAGERS TR BLUESTAR ISRAEL,Belvedere Trading LLC
ITGR,INTEGER HLDGS CORP COM,"Susquehanna Securities, LLC"
ITI,ITERIS INC NEW COM,
ITM,VANECK ETF TRUST INTRMDT MUNI ETF,
ITOS,ITEOS THERAPEUTICS INC COM,
ITOT,ISHARES TR CORE S&P TTL STK,"Susquehanna Securities, LLC"
ITP,IT TECH PACKAGING INC COM NEW,Citadel Securities LLC
ITRI,ITRON INC COM,"Susquehanna Securities, LLC"
ITRN,ITURAN LOCATION AND CONTROL SHS,
ITT,ITT INC COM,GTS Securities LLC
ITUB,ITAU UNIBANCO HLDG S A SPON ADR REP PFD,"Group One Trading, L.P."
ITW,ILLINOIS TOOL WKS INC COM,GTS Securities LLC
IUSB,ISHARES TR CORE TOTAL USD,Belvedere Trading LLC
IUSG,ISHARES TR CORE S&P US GWT,Belvedere Trading LLC
IUSV,ISHARES TR CORE S&P US VLU,Belvedere Trading LLC
IVAC,INTEVAC INC COM,Belvedere Trading LLC
IVC,INVACARE CORP COM,
IVE,ISHARES TR S&P 500 VAL ETF,Belvedere Trading LLC
IVLU,ISHARES TR MSCI INTL VLU FT,"Wolverine Trading, LLC"
IVOL,KRANESHARES TR QUADRTC INT RT,Belvedere Trading LLC
IVR,INVESCO MORTGAGE CAPITAL INC COM,"Wolverine Trading, LLC"
IVT,INVENTRUST PPTYS CORP COM NEW,"Wolverine Trading, LLC"
IVV,ISHARES TR CORE S&P500 ETF,"Susquehanna Securities, LLC"
IVW,ISHARES TR S&P 500 GRWT ETF,"Susquehanna Securities, LLC"
IVZ,INVESCO LTD SHS,"Group One Trading, L.P."
IWB,ISHARES TR RUS 1000 ETF,"Wolverine Trading, LLC"
IWC,ISHARES TR MICRO-CAP ETF,"Susquehanna Securities, LLC"
IWD,ISHARES TR RUS 1000 VAL ETF,"Wolverine Trading, LLC"
IWF,ISHARES TR RUS 1000 GRW ETF,"Susquehanna Securities, LLC"
IWFH,ISHARES TR VIRTUAL WRK LIFE,
IWL,ISHARES TR RUS TOP 200 ETF,
IWM,ISHARES TR RUSSELL 2000 ETF,Morgan Stanley & Co. LLC
IWN,ISHARES TR RUS 2000 VAL ETF,Morgan Stanley & Co. LLC
IWO,ISHARES TR RUS 2000 GRW ETF,Morgan Stanley & Co. LLC
IWP,ISHARES TR RUS MD CP GR ETF,"Susquehanna Securities, LLC"
IWR,ISHARES TR RUS MID CAP ETF,"Susquehanna Securities, LLC"
IWS,ISHARES TR RUS MDCP VAL ETF,"Susquehanna Securities, LLC"
IWV,ISHARES TR RUSSELL 3000 ETF,GTS Securities LLC
IWX,ISHARES TR RUS TP200 VL ETF,
IWY,ISHARES TR RUS TP200 GR ETF,
IXC,ISHARES TR GLOBAL ENERG ETF,"Susquehanna Securities, LLC"
IXG,ISHARES TR GLOBAL FINLS ETF,
IXJ,ISHARES TR GLOB HLTHCRE ETF,Belvedere Trading LLC
IXN,ISHARES TR GLOBAL TECH ETF,Belvedere Trading LLC
IXP,ISHARES TR GBL COMM SVC ETF,"Susquehanna Securities, LLC"
IXUS,ISHARES TR CORE MSCI TOTAL,"Susquehanna Securities, LLC"
IYC,ISHARES TR US CONSUM DISCRE,
IYE,ISHARES TR U.S. ENERGY ETF,"Susquehanna Securities, LLC"
IYF,ISHARES TR U.S. FINLS ETF,Citadel Securities LLC
IYG,ISHARES TR U.S. FIN SVC ETF,
IYH,ISHARES TR US HLTHCARE ETF,"Susquehanna Securities, LLC"
IYJ,ISHARES TR US INDUSTRIALS,
IYK,ISHARES TR US CONSM STAPLES,
IYM,ISHARES TR U.S. BAS MTL ETF,Citadel Securities LLC
IYR,ISHARES TR U.S. REAL ES ETF,Citadel Securities LLC
IYT,ISHARES TR US TRSPRTION,Citadel Securities LLC
IYW,ISHARES TR U.S. TECH ETF,"Susquehanna Securities, LLC"
IYY,ISHARES TR DOW JONES US ETF,
IYZ,ISHARES TR US TELECOM ETF,"Two Sigma Securities, LLC"
IZEA,IZEA WORLDWIDE INC COM,Belvedere Trading LLC
IZRL,ARK ETF TR ISRAEL INOVATE,Belvedere Trading LLC
J,JACOBS ENGR GROUP INC COM,GTS Securities LLC
JACK,JACK IN THE BOX INC COM,"Susquehanna Securities, LLC"
JAGX,JAGUAR HEALTH INC COM NEW,Citadel Securities LLC
JAMF,JAMF HLDG CORP COM,"Group One Trading, L.P."
JAZZ,JAZZ PHARMACEUTICALS PLC SHS USD,"Wolverine Trading, LLC"
JBGS,JBG SMITH PPTYS COM,"Susquehanna Securities, LLC"
JBHT,HUNT J B TRANS SVCS INC COM,GTS Securities LLC
JBI,JANUS INTERNATIONAL GROUP INC COMMON STOCK,"Group One Trading, L.P."
JBL,JABIL INC COM,"Susquehanna Securities, LLC"
JBLU,JETBLUE AWYS CORP COM,Morgan Stanley & Co. LLC
JBSS,SANFILIPPO JOHN B & SON INC COM,"Susquehanna Securities, LLC"
JBT,JOHN BEAN TECHNOLOGIES CORP COM,
JCI,JOHNSON CTLS INTL PLC SHS,"Wolverine Trading, LLC"
JD,JD.COM INC SPON ADR CL A,Citadel Securities LLC
JDST,DIREXION SHS ETF TR DLY JR GOLD 2X,"Susquehanna Securities, LLC"
JEF,JEFFERIES FINL GROUP INC COM,GTS Securities LLC
JELD,JELD-WEN HLDG INC COM,"Susquehanna Securities, LLC"
JEPI,J P MORGAN EXCHANGE-TRADED FD EQUITY PREMIUM,"Wolverine Trading, LLC"
JETS,ETF SER SOLUTIONS US GLB JETS,"Wolverine Trading, LLC"
JFIN,JIAYIN GROUP INC SPONSORED ADS,
JG,AURORA MOBILE LTD ADS,Citadel Securities LLC
JHG,JANUS HENDERSON GROUP PLC ORD SHS,Belvedere Trading LLC
JHML,JOHN HANCOCK EXCHANGE TRADED MLTFCTR LRG CAP,Belvedere Trading LLC
JJA,BARCLAYS BANK PLC IPATH B AGRCULTR,
JJC,BARCLAYS BANK PLC ETN LKD 48,"Wolverine Trading, LLC"
JJE,BARCLAYS BANK PLC ETN LKD 48,
JJG,BARCLAYS BANK PLC ETN LKD 48,"Susquehanna Securities, LLC"
JJM,BARCLAYS BANK PLC ETN LKD 48,
JJN,BARCLAYS BANK PLC ETN LKD 48,
JJP,BARCLAYS BANK PLC ETN LKD 48,
JJS,BARCLAYS BANK PLC ETN LKD 48,
JJSF,J & J SNACK FOODS CORP COM,
JJT,BARCLAYS BANK PLC ETN LKD 48,
JJU,BARCLAYS BANK PLC ETN LKD 48,
JKHY,HENRY JACK & ASSOC INC COM,"Group One Trading, L.P."
JKS,JINKOSOLAR HLDG CO LTD SPONSORED ADR,"Wolverine Trading, LLC"
JLL,JONES LANG LASALLE INC COM,GTS Securities LLC
JMIA,JUMIA TECHNOLOGIES AG SPONSORED ADS,"Wolverine Trading, LLC"
JMST,J P MORGAN EXCHANGE-TRADED FD ULTRA SHT MUNCPL,Belvedere Trading LLC
JNCE,JOUNCE THERAPEUTICS INC COM,Belvedere Trading LLC
JNJ,JOHNSON & JOHNSON COM,GTS Securities LLC
JNK,SPDR SER TR BLOOMBERG HIGH Y,Citadel Securities LLC
JNPR,JUNIPER NETWORKS INC COM,GTS Securities LLC
JNUG,DIREXION SHS ETF TR DAILY JR GLD MIN,"Susquehanna Securities, LLC"
JO,BARCLAYS BANK PLC ETN LKD 48,"Susquehanna Securities, LLC"
JOAN,JOANN INC COM,
JOBS,51JOB INC SPONSORED ADS,"Susquehanna Securities, LLC"
JOBY,JOBY AVIATION INC COMMON STOCK,"Susquehanna Securities, LLC"
JOE,ST JOE CO COM,Morgan Stanley & Co. LLC
JOET,VIRTUS ETF TR II VIRTUS US QLTY,
JP,JUPAI HLDGS LTD ADS,Citadel Securities LLC
JPEM,J P MORGAN EXCHANGE-TRADED FD DIV RTN EM EQT,Belvedere Trading LLC
JPIN,J P MORGAN EXCHANGE-TRADED FD DIV RTN INT EQ,"Susquehanna Securities, LLC"
JPM,JPMORGAN CHASE & CO COM,"Susquehanna Securities, LLC"
JPST,J P MORGAN EXCHANGE-TRADED FD ULTRA SHRT INC,"Wolverine Trading, LLC"
JPUS,J P MORGAN EXCHANGE-TRADED FD JPMORGAN DIVER,"Susquehanna Securities, LLC"
JRVR,JAMES RIV GROUP LTD COM,
JSPR,JASPER THERAPEUTICS INC COM,"Group One Trading, L.P."
JUST,GOLDMAN SACHS ETF TR JUST US LRG CP,Belvedere Trading LLC
JW.A,WILEY JOHN & SONS INC CL A,"Susquehanna Securities, LLC"
JWN,NORDSTROM INC COM,"Susquehanna Securities, LLC"
JXN,JACKSON FINANCIAL INC COM CL A,Citadel Securities LLC
JYNT,JOINT CORP COM,"Wolverine Trading, LLC"
K,KELLOGG CO COM,"Susquehanna Securities, LLC"
KAI,KADANT INC COM,"Susquehanna Securities, LLC"
KALA,KALA PHARMACEUTICALS INC COM,"Group One Trading, L.P."
KALU,KAISER ALUMINUM CORP COM PAR $0.01,"Susquehanna Securities, LLC"
KALV,KALVISTA PHARMACEUTICALS INC COM,Citadel Securities LLC
KAMN,KAMAN CORP COM,"Susquehanna Securities, LLC"
KAR,KAR AUCTION SVCS INC COM,"Group One Trading, L.P."
KARS,KRANESHARES TR ELEC VEH FUTUR,Citadel Securities LLC
KB,KB FINL GROUP INC SPONSORED ADR,
KBA,KRANESHARES TR BOSERA MSCI CH,
KBAL,KIMBALL INTL INC CL B,Belvedere Trading LLC
KBE,SPDR SER TR S&P BK ETF,"Susquehanna Securities, LLC"
KBH,KB HOME COM,"Two Sigma Securities, LLC"
KBNT,KUBIENT INC COM,"Susquehanna Securities, LLC"
KBR,KBR INC COM,"Susquehanna Securities, LLC"
KBUY,KRANESHARES TR CICC CN CONSUMER,
KBWB,INVESCO EXCH TRADED FD TR II KBW BK ETF,"Susquehanna Securities, LLC"
KBWD,INVESCO EXCH TRADED FD TR II KBW HIG DV YLD,Citadel Securities LLC
KBWR,INVESCO EXCH TRADED FD TR II KBW REGL BKG,
KBWY,INVESCO EXCH TRADED FD TR II KBW PREM YIELD,Citadel Securities LLC
KC,KINGSOFT CLOUD HLDGS LTD ADS,"Group One Trading, L.P."
KCE,SPDR SER TR S&P CAP MKTS,Citadel Securities LLC
KD,KYNDRYL HLDGS INC COMMON STOCK,"Wolverine Trading, LLC"
KDNY,CHINOOK THERAPEUTICS INC COM,
KDP,KEURIG DR PEPPER INC COM,GTS Securities LLC
KE,KIMBALL ELECTRONICS INC COM,
KELYA,KELLY SVCS INC CL A,Belvedere Trading LLC
KEMQ,KRANESHARES TR EMRNG MKT CONS,
